Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out),Fed Rate,CPI,Consumer Confidence,Unemployment Rate
1873532D US,Change Healthcare Holdings Inc,422.453,9.3,-6.5,-1.9,88.4678,15.5,0.4245577473548387,1371.25,2009-08-12,29084T104,,,13.50 - 15.50,Priced Within Range,Software,Technology,Data Processing/Mgmt,,0.1603225806451612,219.496,65.7,9.6
GNT US,GAMCO Natural Resources Gold & Income Trust,410.176,,,,0.0,20.0,0.0025000000375,0.0,2011-01-27,3.65E+105,,5410000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,33.4246,0.1683870967741935,222.803,74.2,9.1
ENOV US,Enovis Corp,388.125,23.4,-39.1,-17.8,44.006,18.0,0.9259258905555554,792.11,2008-05-08,194014502,2.0,67900000.0,15.00 - 17.00,Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,118.922,1.9783870967741932,214.936,59.8,5.4
SEM US,Select Medical Holdings Corp,336.027,-22.1,4.1,3.2,159.696,10.0,0.08999999762,1596.96,2009-09-25,81619Q105,4.1,113000000.0,11.00 - 13.00,Priced Below Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,87.4127,0.1466666666666666,219.92,73.5,9.8
DGI US,DigitalGlobe Inc,279.3,3.2,3.6,0.2,44.871,19.0,0.6925207942105264,852.55,2009-05-14,25389M877,4.7,3133.0,16.00 - 18.00,Priced Above Range,Telecommunications,Communications,Satellite Telecom,0.00503286,0.1774193548387097,218.904,68.7,9.4
HTS US,Hatteras Financial Corp,276.0,-13.4,27.1,0.0933062,34.9589,24.0,0.1180555522499999,839.01,2008-04-25,41902R103,3.5,,24.00 - 26.00,Priced Within Range,REITS,Financial,REITS-Mortgage,,2.2783333333333333,214.56,62.6,5.0
0852651D US,Metals USA Holdings Corp,239.953,5.1,2.6,5.3,37.0248,21.0,-0.4081632523333334,777.52,2010-04-09,59132A104,1.8,,18.00 - 20.00,Priced Above Range,Iron/Steel,Basic Materials,Steel-Producers,,0.1983333333333333,220.822,72.2,9.9
AGNC US,AGNC Investment Corp,200.0,53.8,22.1,1.0,15.0046,20.0,-0.1625,300.09,2008-05-15,00123Q104,0.1,368000000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,40.1661,1.9783870967741932,214.936,59.8,5.4
AGAM US,AGA Medical Holdings Inc,199.375,,,-4.6,50.0255,14.5,0.0475624265310344,725.37,2009-10-21,8368102,,,15.00 - 16.00,Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,,0.1180645161290322,220.501,70.6,10.0
NUW US,Nuveen AMT-Free Municipal Value Fund,189.0,,,,0.0,15.0,0.0,0.0,2009-02-25,670695105,,7860000.0,15.00 - 15.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,43.7772,0.2221428571428571,217.792,56.3,8.3
IVR US,Invesco Mortgage Capital Inc,176.224,41.6,18.2,1.0,8.9113,20.0,-0.14500000475,178.23,2009-06-26,46131B704,3.5,25900000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,39.6127,0.2063333333333333,219.112,70.8,9.5
FRB CN,Forbes Energy Services Ltd,174.927,42.1,-18.0,-32.3,0.0,7.0,-0.2040816375714285,0.0,,345143101,,,,,Oil&Gas Services,Energy,Oil-Field Services,,,,,
1655912D US,SolarWinds North America Inc,174.171,27.8,18.2,11.2,64.1863,12.5,0.8,802.33,2009-05-20,83416B109,2.6,,9.50 - 11.50,Priced Above Range,Software,Technology,Communications Software,,0.1774193548387097,218.904,68.7,9.4
ZVOI US,Zovio Inc,163.012,-33.7,-16.1,-36.2,53.1397,10.5,0.5442177000952381,557.97,2009-04-15,98979V102,-0.4,3670000.0,14.00 - 16.00,Priced Below Range,Software,Technology,Educational Software,10.7167,0.1503333333333333,218.706,65.1,9.0
RRTS US,Roadrunner Transportation Systems Inc,154.055,-16.6,-18.4,-44.7,29.9388,14.0,-0.1275510192142857,419.14,2010-05-13,76973Q204,-3.0,4.0,14.00 - 16.00,Priced Within Range,Transportation,Industrial,Transport-Truck,1.06e-05,0.2006451612903226,220.962,73.6,9.6
LOPE US,Grand Canyon Education Inc,144.9,7.5,21.9,23.2,45.3065,12.0,-0.1041666666666666,543.68,2008-11-20,38526M106,9.9,29100000.0,12.00 - 14.00,Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Schools,101.228,0.3876666666666667,216.947,55.3,6.8
ERII US,Energy Recovery Inc,136.85,12.9,15.9,9.3,47.9175,8.5,1.8408304105882352,407.3,2008-07-02,29270J100,0.3,50800000.0,7.00 - 9.00,Priced Within Range,Environmental Control,Industrial,Water Treatment Systems,92.3733,2.009677419354839,215.965,61.2,5.8
RST US,Rosetta Stone Inc,129.375,5.2,-7.0,-10.4,20.3145,18.0,2.197530958333333,365.66,2009-04-16,777780107,0.7,,15.00 - 17.00,Priced Above Range,Software,Technology,Educational Software,,0.1503333333333333,218.706,65.1,9.0
MG US,Mistras Group Inc,125.0,3.4,2.6,3.6,26.4588,12.5,0.051199998856,330.74,2009-10-08,60649T107,1.6,21000000.0,14.00 - 16.00,Priced Below Range,Engineering&Construction,Industrial,Engineering/R&D Services,67.0371,0.1180645161290322,220.501,70.6,10.0
LOGM US,GoTo Group Inc,122.667,4.6,-1.1,0.2,22.3833,16.0,1.5703125,358.13,2009-07-01,54142L109,7.2,,14.00 - 16.00,Priced Within Range,Telecommunications,Communications,Networking Products,,0.1558064516129032,219.263,66.0,9.5
TBNK US,Territorial Bancorp Inc,122.331,4.6,-12.5,-0.2,0.0,10.0,4.990000153,0.0,2009-07-13,88145X108,-0.8,4980000.0,10.00 - 10.00,Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Western US,56.4127,0.1558064516129032,219.263,66.0,9.5
3679536Q LN,Resaca Exploitation Inc,106.339,26.6,31.1,4.5,92.2587,130.0,0.0229959854692307,240.144,,N.A.,0.4,,,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,,,,,
SLRC US,SLR Investment Corp,105.097,1.3,41.2,3.8,32.9309,18.5,-0.1460920411351351,609.22,2010-02-09,83413U100,5.6,25800000.0,19.00 - 21.00,Priced Below Range,Investment Companies,Financial,Investment Companies,47.2371,0.1264285714285714,220.731,73.6,9.8
NORNQ US,Noranda Aluminum Holding Corp,92.0,-9.3,-21.1,,55.2882,8.0,1.25,442.31,2010-05-14,65542W206,1.8,593726.0,8.00 - 9.00,Priced Within Range,Mining,Basic Materials,Metal-Aluminum,5.92149,0.2006451612903226,220.962,73.6,9.6
HBCP US,Home Bancorp Inc,89.2688,11.8,27.0,1.0,0.0,10.0,1.489999962,0.0,2008-10-03,4.37E+111,6.1,4460000.0,10.00 - 10.00,Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Southern US,55.5485,0.9693548387096774,216.788,57.6,6.5
ECHO US,Echo Global Logistics Inc,79.8,14.9,0.6,5.6,21.4937,14.0,0.0306122452,300.912,2009-10-02,27875T101,2.4,,13.00 - 15.00,Priced Within Range,Transportation,Industrial,Transport-Services,,0.1180645161290322,220.501,70.6,10.0
DJSPU US,DJSP Enterprises Inc,55.0,,17.1,104.5,0.0,8.0,0.1875,0.0,2008-08-12,N.A.,,,8.00 - 8.00,Priced Within Range,Software,Technology,Data Processing/Mgmt,,1.996451612903226,216.393,63.0,6.1
PAHC LN,Phibro Animal Health Corp,45.0,4.0,0.2,1.7,69.0,5.0,0.9,345.0,,N.A.,2.1,,,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,,,,,
1853725D CN,Mood Media Corp/CA,26.5005,-2.0,-12.4,-9.3,0.0,2.0,-0.75,0.0,,61534J105,0.1,,,,Entertainment,"Consumer, Cyclical",Music,,,,,
HIBE US,Hibernia Bancorp Inc,11.1333,16.4,-3.4,-0.1,0.0,10.0,0.5,0.0,2009-01-28,42866N104,0.5,,10.00 - 10.00,Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Southern US,,0.1541935483870967,217.346,61.2,7.8
USRM US,US Stem Cell Inc,5.775,-59.1,-3483.2,-4801.7,14.447,5.25,-0.9070294697142858,75.85,2008-02-19,90350U100,-0.000515337,,5.25 - 5.25,Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,,2.9806896551724136,213.939,70.8,4.9
PGDC CN,Patagonia Gold Corp,0.49225,-33.3,-76.6,-13.1,2.67697,0.3,-1.3233333333333334e-05,0.7876,,70289T101,-0.0121931,95400000.0,,,Mining,Basic Materials,Gold Mining,20.5104,,,,
H US,Hyatt Hotels Corp,1092.5,-0.2,19.4,9.9,173.74,25.0,0.48,4343.5,2009-11-05,448579102,6.3,51800000.0,23.00 - 26.00,Priced Within Range,Lodging,"Consumer, Cyclical",Hotels&Motels,123.596,0.119,220.666,67.4,9.9
CIEIQ US,Cobalt International Energy Inc,958.203,220.6,-1796.7,-50.6,344.143,13.5,0.0,4645.93,2009-12-16,19075F304,-8.2,323907.0,15.00 - 17.00,Priced Below Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,1.0824,0.1180645161290322,220.881,72.5,9.9
STWD US,Starwood Property Trust Inc,931.5,-4.8,15.1,0.5,48.4575,20.0,0.0,969.15,2009-08-12,85571B105,2.0,179000000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,53.1377,0.1603225806451612,219.496,65.7,9.6
DG US,Dollar General Corp,823.515,4.9,2.7,3.6,340.645,21.0,0.3922902516190476,7153.55,2009-11-13,256677105,13.6,236000000.0,21.00 - 23.00,Priced Within Range,Retail,"Consumer, Cyclical",Retail-Discount,107.143,0.119,220.666,67.4,9.9
9876599D US,Sensata Technologies Holding NV,654.12,,,,171.159,18.0,0.1543209817777777,3080.86,2010-03-11,N.A.,,,18.00 - 20.00,Priced Within Range,Electronics,Industrial,Instruments-Controls,,0.164516129032258,220.783,73.6,9.9
CLDPQ US,Cloud Peak Energy Inc,459.0,-6.2,-86.2,-134.9,31.431,15.0,-0.0711111148,471.47,2009-11-20,18911Q102,0.2,1390.0,16.00 - 18.00,Priced Below Range,Coal,Energy,Coal,0.0018168,0.119,220.666,67.4,9.9
1544310D US,Dole Food Co Inc,446.438,-2.9,-0.5,-1.6,87.425,12.5,-0.1407999992,1092.81,2009-10-23,256603101,,,13.00 - 15.00,Priced Below Range,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,,0.1180645161290322,220.501,70.6,10.0
WSTC US,Intrado Corp,425.5,0.5,8.4,6.1,83.4224,20.0,-0.28499999045,1668.45,2013-03-22,952355204,5.1,12769.0,22.00 - 25.00,Priced Below Range,Software,Technology,Communications Software,0.0152629,0.1435483870967742,232.794,78.6,7.5
SYA US,Symetra Financial Corp,419.52,18.3,-3.4,0.4,117.989,12.0,0.5208333333333334,1415.87,2010-01-22,87151Q106,9.8,,12.00 - 14.00,Priced Within Range,Insurance,Financial,Life/Health Insurance,,0.11,220.633,74.4,9.8
PEB US,Pebblebrook Hotel Trust,402.5,2.3,-0.2,-0.0736566,20.275,20.0,0.1125,405.5,2009-12-09,70509V100,2.3,154000000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Hotels,129.616,0.1180645161290322,220.881,72.5,9.9
JLS US,Nuveen Mortgage and Income Fund,395.0,,,,0.0,25.0,0.0,0.0,2009-11-25,670735109,,2940000.0,25.00 - 25.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,53.6629,0.119,220.666,67.4,9.9
PRI US,Primerica Inc,368.46,9.7,15.2,3.1,75.0,15.0,2.066666666666667,1125.0,2010-04-01,74164M108,25.2,34200000.0,12.00 - 14.00,Priced Above Range,Insurance,Financial,Life/Health Insurance,103.312,0.1983333333333333,220.822,72.2,9.9
KAR US,OPENLANE Inc,331.873,8.7,6.1,2.3,27.656,12.0,0.0208333333333333,331.87,2009-12-11,48238T109,2.0,115000000.0,15.00 - 17.00,Priced Below Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,107.219,0.1180645161290322,220.881,72.5,9.9
1467202D US,RailAmerica Inc,330.0,,,-0.4,54.3469,15.0,-0.5555555343333333,815.2,2009-10-13,750753402,,,16.00 - 18.00,Priced Below Range,Transportation,Industrial,Transport-Rail,,0.1180645161290322,220.501,70.6,10.0
PMT US,PennyMac Mortgage Investment Trust,320.0,-9.9,15.3,1.1,16.7353,20.0,-0.225,334.71,2009-07-30,70931T103,-31.1,65600000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,75.4791,0.1558064516129032,219.263,66.0,9.5
EOT US,Eaton Vance National Municipal Opportunities Trust,305.0,,,,0.0,20.0,0.0,0.0,2009-05-27,27829L105,,2980000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,19.0806,0.1774193548387097,218.904,68.7,9.4
GDO US,Western Asset Global Corporate,302.0,,,,15.1,20.0,0.0075000002999999,302.0,2009-11-24,95790C107,,3340000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,44.4531,0.119,220.666,67.4,9.9
NEV US,Nuveen Enhanced Municipal Value Fund,288.0,,,,0.0,15.0,0.0044444446759999,0.0,2009-09-25,67074M101,,1050000.0,15.00 - 15.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,4.19578,0.1466666666666666,219.92,73.5,9.8
1627503D US,Colony Capital Inc/Old,287.5,180.0,17.8,1.5,14.631,20.0,-0.125,292.62,2009-09-24,19624R106,3.3,,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,,0.1466666666666666,219.92,73.5,9.8
STK US,Columbia Seligman Premium Technology Growth Fund Inc,286.0,,,,0.0,20.0,0.0025000000375,0.0,2009-11-25,19842X109,,2470000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,14.3389,0.119,220.666,67.4,9.9
GNRC US,Generac Holdings Inc,269.107,6.7,7.3,6.2,67.5293,13.0,-0.0946745597692307,877.88,2010-02-11,368736104,12.4,58100000.0,15.00 - 17.00,Priced Below Range,Electrical Compo&Equip,Industrial,Power Conv/Supply Equip,97.5246,0.1264285714285714,220.731,73.6,9.8
MTT US,Western Asset Municipal Defined Opportunity Trust Inc,238.2,,,,0.0,20.0,0.0,0.0,2009-03-27,95768A109,,755179.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,6.18977,0.1806451612903225,218.253,57.3,8.7
OPI US,Office Properties Income Trust,230.0,-5.9,-27.1,-3.4,21.45,20.0,-0.13250000475,429.0,2009-06-03,67623C109,1.3,39000000.0,20.00 - 22.00,Priced Within Range,REITS,Financial,REITS-Office Property,55.9138,0.2063333333333333,219.112,70.8,9.5
1899192D US,Baltic Trading Ltd,228.2,26.5,-44.5,-10.8,16.766,14.0,-0.0204081641785714,234.72,2010-03-10,N.A.,0.0194589,,14.00 - 16.00,Priced Within Range,Transportation,Industrial,Transport-Marine,,0.164516129032258,220.783,73.6,9.9
IRWD US,Ironwood Pharmaceuticals Inc,215.625,-20.6,0.2,0.2,97.4129,11.25,0.3160493850666667,1095.9,2010-02-03,46333X108,0.6,158000000.0,14.00 - 16.00,Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,97.6233,0.1264285714285714,220.731,73.6,9.8
IGI US,Western Asset Investment Grade,210.398,,,,0.0,20.0,0.0,0.0,2009-06-26,95790A101,,3710000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,61.9738,0.2063333333333333,219.112,70.8,9.5
EXL US,Excel Trust Inc,210.0,15.8,6.7,1.8,15.6049,14.0,-0.3571428571428571,218.47,2010-04-23,30068C109,1.0,192000.0,16.00 - 18.00,Priced Below Range,REITS,Financial,REITS-Shopping Centers,0.297641,0.1983333333333333,220.822,72.2,9.9
DMO US,Western Asset Mortgage Opportu,206.906,,,,0.0,20.0,0.01000000015,0.0,2010-02-24,95790B109,,3240000.0,20.00 - 20.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,28.4422,0.1264285714285714,220.731,73.6,9.8
FCRD US,First Eagle Alternative Capita,203.381,11.7,-112.6,-10.2,19.7919,13.0,-0.1479289898461538,257.29,2010-04-22,26943B100,0.5,2040000.0,15.00 - 15.00,Priced Below Range,Investment Companies,Financial,Investment Companies,6.82284,0.1983333333333333,220.822,72.2,9.9
PDM US,Piedmont Office Realty Trust Inc,200.1,-1.2,-13.8,-1.9,53.5292,14.5,0.5231866836551724,776.17,2010-02-10,720190206,1.6,117000000.0,16.00 - 18.00,Priced Below Range,REITS,Financial,REITS-Office Property,94.1518,0.1264285714285714,220.731,73.6,9.8
CXS US,Annaly Commercial Real Estate Group Inc,200.0,-27.1,77.6,7.0,18.1111,15.0,-0.1644444465333333,271.67,2009-09-17,226553105,0.6,,15.00 - 15.00,Priced Within Range,REITS,Financial,REITS-Mortgage,,0.1466666666666666,219.92,73.5,9.8
ARI US,Apollo Commercial Real Estate Finance Inc,200.0,-17.1,-18.6,-1.3,21.525,20.0,-0.375,430.5,2009-09-24,03762U105,1.4,94400000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,67.9794,0.1466666666666666,219.92,73.5,9.8
SSNC US,SS&C Technologies Holdings Inc,185.007,6.8,12.9,4.0,69.1912,15.0,0.0355555574066666,1037.87,2010-03-31,78467J100,5.6,228000000.0,13.00 - 15.00,Priced Within Range,Software,Technology,Enterprise Software/Serv,92.6868,0.164516129032258,220.783,73.6,9.9
2556796D US,Team Health Holdings Inc,183.54,27.5,2.3,0.6,64.396,12.0,0.5625,772.75,2009-12-16,87817A107,2.0,,14.00 - 16.00,Priced Below Range,Healthcare-Services,"Consumer, Non-cyclical",Phys Practice Mgmnt,,0.1180645161290322,220.881,72.5,9.9
GRM US,Graham Packaging Co Inc,182.317,,,0.8,61.2311,10.0,0.2,612.31,2010-02-11,384701108,,,10.00 - 11.00,Priced Within Range,Packaging&Containers,Industrial,Containers-Paper/Plastic,,0.1264285714285714,220.731,73.6,9.8
FTNT US,Fortinet Inc,179.688,12.2,29.3,20.5,66.269,12.5,2.6367999264,828.36,2009-11-18,3.50E+113,2.9,575000000.0,9.00 - 11.00,Priced Above Range,Computers,Technology,Computer Data Security,74.7735,0.119,220.666,67.4,9.9
VSI US,Vitamin Shoppe Inc,177.828,-2.8,-0.3,-1.4,26.5723,17.0,0.328719728117647,451.73,2009-10-28,9.28E+105,3.8,,14.00 - 16.00,Priced Above Range,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,,0.1180645161290322,220.501,70.6,10.0
TRNO US,Terreno Realty Corp,175.0,18.2,48.2,4.2,15.6245,20.0,-0.3375,312.49,2010-02-10,88146M101,2.4,131000000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Warehouse/Industr,127.227,0.1264285714285714,220.731,73.6,9.8
CLDT US,Chatham Lodging Trust,172.5,1.9,1.3,0.3,8.07655,20.0,0.125,161.53,2010-04-16,16208T102,1.5,41400000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Hotels,84.5526,0.1983333333333333,220.822,72.2,9.9
WMC US,Western Asset Mortgage Capital Corp,160.0,-31.1,-119.9,-0.4,10.3335,20.0,-0.30750000475,206.67,2012-05-10,95790D204,2.5,1380000.0,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Mortgage,22.8886,0.1558064516129032,229.224,79.3,8.2
CHSP US,Chesapeake Lodging Trust,151.717,-0.1,16.2,4.7,9.319,20.0,-0.25,186.38,2010-01-22,165240102,2.6,,20.00 - 20.00,Priced Within Range,REITS,Financial,REITS-Hotels,,0.11,220.633,74.4,9.8
KRA US,Kraton Corp,150.946,26.0,8.6,6.6,30.5962,13.5,0.0054869684911111,413.05,2009-12-17,50077C106,5.3,5440000.0,16.00 - 18.00,Priced Below Range,Chemicals,Basic Materials,Chemicals-Specialty,16.8929,0.1180645161290322,220.881,72.5,9.9
QNST US,QuinStreet Inc,150.0,5.6,-5.1,-3.3,44.9126,15.0,0.0,673.69,2010-02-11,74874Q100,0.2,60000000.0,17.00 - 19.00,Priced Below Range,Internet,Communications,E-Marketing/Info,106.292,0.1264285714285714,220.731,73.6,9.8
RUE US,rue21 inc,147.825,18.6,4.8,8.6,24.1607,19.0,1.468144065263158,459.05,2009-11-13,781295100,3.0,,16.00 - 18.00,Priced Above Range,Retail,"Consumer, Cyclical",Retail-Apparel/Shoe,,0.119,220.666,67.4,9.9
FNGN US,Financial Engines Inc,146.28,13.3,9.7,5.7,41.0956,12.0,3.6458333333333335,493.15,2010-03-16,317485100,1.9,,9.00 - 11.00,Priced Above Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,,0.164516129032258,220.783,73.6,9.9
STRI US,STR Holdings Inc,139.95,-19.6,-52.9,-32.9,41.3497,10.0,3.1,413.5,2009-11-06,78478V209,-0.2,,11.00 - 13.00,Priced Below Range,Miscellaneous Manufactur,Industrial,Advanced Materials/Prd,,0.119,220.666,67.4,9.9
9990827D US,R1 RCM Holdco Inc,138.0,,,,91.0157,12.0,1.076388915,1092.19,2010-05-20,749397105,,18400000.0,14.00 - 16.00,Priced Below Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,6.59249,0.2006451612903226,220.962,73.6,9.6
BUR LN,Burford Capital Ltd,127.112,-57.7,24.9,2.4,0.0,100.0,0.075,0.0,,N.A.,0.9,155000000.0,,,Diversified Finan Serv,Financial,Finance-Commercial,70.8155,,,,
JMT US,Nuveen Mortgage Opportunity Term Fund 2,120.0,,,,4.8,25.0,0.0015999999644,120.0,2010-02-24,67074R100,,,25.00 - 25.00,Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,,0.1264285714285714,220.731,73.6,9.8
OABC US,OmniAmerican Bancorp Inc,119.025,-1.8,11.2,0.4,0.0,10.0,1.85,0.0,2010-01-21,68216R107,2.3,,10.00 - 10.00,Priced Within Range,Banks,Financial,Commer Banks-Central US,,0.11,220.633,74.4,9.8
ARCL US,Archipelago Learning Inc,118.594,24.9,16.3,4.1,25.1067,16.5,0.8337924842424242,414.26,2009-11-20,03956P102,1.0,,15.00 - 17.00,Priced Within Range,Internet,Communications,Internet Content-Info/Ne,,0.119,220.666,67.4,9.9
CLU US,Cellu Tissue Holdings Inc,107.9,,,-1.2,20.123,13.0,-0.6508875626923077,261.6,2010-01-22,151169109,,,15.00 - 17.00,Priced Below Range,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,,0.11,220.633,74.4,9.8
GBDC US,Golub Capital BDC Inc,107.372,20.1,37.7,4.2,17.7124,14.5,0.0998810899999999,256.83,2010-04-15,38173M102,1.7,124000000.0,15.00 - 16.00,Priced Below Range,Investment Companies,Financial,Investment Companies,46.8281,0.1983333333333333,220.822,72.2,9.9
MXL US,MaxLinear Inc,103.75,-48.0,-68.0,-25.2,30.4111,14.0,2.397959300714286,425.76,2010-03-24,57776J100,-0.5,73900000.0,11.00 - 13.00,Priced Above Range,Semiconductors,Technology,Semicon Compo-Intg Circu,85.5374,0.164516129032258,220.783,73.6,9.9
MDSO US,Medidata Solutions Inc,101.43,16.8,8.1,4.1,23.2987,14.0,1.5306122642857145,326.18,2009-06-25,58471A105,1.5,,11.00 - 13.00,Priced Above Range,Software,Technology,Medical Information Sys,,0.2063333333333333,219.112,70.8,9.5
EFC US,Ellington Financial Inc,101.25,,,0.9,16.486,22.5,-0.1481481446222222,370.94,2010-10-08,28852N109,-4.9,49600000.0,22.00 - 24.00,Priced Within Range,REITS,Financial,REITS-Mortgage,54.7046,0.1912903225806451,221.83,67.7,9.4
ACOM US,Ancestry.com Inc,100.0,10.2,4.3,13.0,42.4029,13.5,0.3840877745185185,572.44,2009-11-05,32803108,,1080000.0,12.50 - 14.50,Priced Within Range,Internet,Communications,Internet Content-Entmnt,2.50126,0.119,220.666,67.4,9.9
CALX US,Calix Inc,94.61,-20.0,-3.5,-3.1,36.2975,13.0,1.2426035953846153,471.87,2010-03-24,13100M509,1.0,65600000.0,11.00 - 13.00,Priced Within Range,Telecommunications,Communications,Networking Products,98.3862,0.164516129032258,220.783,73.6,9.9
GEGSQ US,Global Geophysical Services Inc,90.0,-14.9,-53.1,-50.8,35.8776,12.0,0.0,430.53,2010-04-22,37946S107,1.5,,15.00 - 17.00,Priced Below Range,Oil&Gas Services,Energy,Seismic Data Collection,,0.1983333333333333,220.822,72.2,9.9
AVEO US,AVEO Pharmaceuticals Inc,89.7169,602.6,-126.1,-27.6,29.644,9.0,-0.0123456791,266.8,2010-03-12,53588307,-1.7,920358.0,13.00 - 15.00,Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,2.64751,0.164516129032258,220.783,73.6,9.9
GCAP US,GAIN Capital Holdings Inc,81.9,-34.3,-25.7,4.4,31.2458,9.0,-0.1851851807777777,281.21,2010-12-15,36268W100,3.3,,13.00 - 15.00,Priced Below Range,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,,0.1832258064516129,222.343,74.5,9.3
CDXS US,Codexis Inc,78.0,-15.3,-109.9,-45.7,33.9771,13.0,0.1538461538461538,441.7,2010-04-22,192005106,-0.6,74200000.0,13.00 - 15.00,Priced Within Range,Chemicals,Basic Materials,Chemicals-Diversified,89.5932,0.1983333333333333,220.822,72.2,9.9
MERU US,Meru Networks Inc,75.6718,-14.0,-22.9,-50.4,14.8982,15.0,1.8533332826666664,223.47,2010-03-31,59047Q103,-0.5,,13.00 - 15.00,Priced Within Range,Telecommunications,Communications,Networking Products,,0.164516129032258,220.783,73.6,9.9
